bin_mid,avg_sample_graph,avg_participant,cd_participant,uc_participant,nonibd_participant
0.7536934673366835,0.486047334890156,0.505217676641469,0.44707073299171646,0.48543113012492956,0.639869352717769
0.7586683417085427,0.473052020477505,0.48893857323629414,0.43902289734690086,0.47251951003821324,0.6038753305598363
0.7636432160804021,0.4814761271066866,0.4954336649488323,0.4336864886162069,0.47000543333059736,0.6435185020710752
0.7686180904522613,0.47148773933362764,0.4876342646103204,0.4588951888987164,0.4304457212306232,0.6088884987245939
0.7735929648241207,0.47634241024366625,0.48441512092926264,0.4768348287583609,0.41349223595374995,0.580826703921973
0.7785678391959798,0.4691795547094892,0.4835886704216905,0.46976232952164776,0.4128512314545303,0.591797909422342
0.7835427135678392,0.46961929994769674,0.4810037176418727,0.4631684889593746,0.44220104193162796,0.5600745524661901
0.7885175879396986,0.46633355525236786,0.47775046454562425,0.4656991683694754,0.43066468511131184,0.555255779616271
0.7934924623115578,0.47223631731349786,0.4852169429312004,0.45061352665094845,0.4520663833937661,0.5900126198594936
0.7984673366834172,0.4730788437138096,0.49198205169774917,0.4856510214488393,0.45649139715204884,0.5451078651137684
0.8034422110552764,0.4777794621028812,0.4871556582064541,0.47732205800791155,0.4538482071180289,0.5444981021518344
0.8084170854271358,0.4783523389000839,0.4919229695787267,0.48858683305717837,0.47590142299336385,0.5168250166417384
0.8133919597989949,0.47123922469345525,0.4790055719828697,0.47663770978543574,0.4374883622969456,0.531463625846309
0.8183668341708543,0.46809208300870175,0.48282196014319745,0.49119147204253166,0.4370264358854828,0.5195677344803022
0.8233417085427135,0.44655547742397056,0.46366042961646964,0.471556571905044,0.4317942634985998,0.48524419381290695
0.8283165829145729,0.46773236904244075,0.49043271197720495,0.48807628269094644,0.5007704965628389,0.48303609377504747
0.8332914572864323,0.47431882305358575,0.4926288437111747,0.49148502151106127,0.4844904799806717,0.5042189214773576
0.8382663316582915,0.4853003833516351,0.5032228287208312,0.5097296590722304,0.4965333507117379,0.4984283219017102
0.8432412060301508,0.4779455859431187,0.4950523524176651,0.5082325041587025,0.46269866121999453,0.507037088912982
0.84821608040201,0.48185007495622595,0.49808919715368505,0.5183884813078958,0.4641206204507057,0.4982466238221024
0.8531909547738694,0.46731253435122216,0.47928243851971153,0.498976963356159,0.43305628438021926,0.49474622245672656
0.8581658291457286,0.46231215948983034,0.48681300294589136,0.5220925161957389,0.42912996474660436,0.485525136926131
0.863140703517588,0.47237541014834983,0.49595308631313345,0.5454438232377629,0.43351345491697657,0.47282432076133435
0.8681155778894473,0.5047260757971366,0.5278026628141308,0.5501224127818722,0.49152254624399955,0.5267417396878561
0.8730904522613065,0.48691251890169035,0.4993795015291638,0.4936252378563701,0.4715524621200269,0.5425535156027711
0.8780653266331659,0.45600318073370916,0.4579300844527496,0.45519378542839317,0.41293502029544427,0.5151095796810945
0.8830402010050251,0.4935188240587238,0.4852069421575797,0.4877478729565998,0.44490907793234236,0.5268180724193534
0.8880150753768845,0.4708814893088387,0.46998250391667634,0.4831648605603146,0.4027258045279725,0.5222357019735685
0.8929899497487437,0.4737442814026104,0.47912664012043726,0.4881278140172843,0.4178881415008068,0.532476496418382
0.8979648241206031,0.49870008526039966,0.5041719098980277,0.4991952056569049,0.49155879221564736,0.5282960923029337
0.9029396984924623,0.5182249162021345,0.5253537843975198,0.5594398871108825,0.44828348866851303,0.5487308511745221
0.9079145728643216,0.5416237054011571,0.5433435007451697,0.5531421446737792,0.5400106252792152,0.5283455802662526
0.9128894472361809,0.5320238127933955,0.5396650587958005,0.5605801469479996,0.4905948210444795,0.5560632405238651
0.9178643216080402,0.52079068546947,0.519846507084039,0.5311892076723684,0.44704835664044346,0.5820314872337078
0.9228391959798996,0.5395334609324796,0.5251628200983488,0.5439007011779307,0.4158635209468818,0.615243009350846
0.9278140703517588,0.5383170009823425,0.5486613498311982,0.5518532797770132,0.5372479893758128,0.5556922850762294
0.9327889447236182,0.5981109454845455,0.59446742202786,0.6005425626303021,0.5712494202393239,0.6095744613945515
0.9377638190954773,0.5785516844000739,0.5728450408304098,0.5494610228991128,0.6080420053175679,0.5772024239823368
0.9427386934673367,0.6037072775366885,0.6038494498151624,0.6337990974285684,0.5798423172623203,0.573954511196507
0.9477135678391959,0.6179375759509328,0.5980545373297502,0.6138360784394725,0.5136970631905068,0.6650409668947963
0.9526884422110553,0.6270019127996196,0.6154650504113482,0.6605173137639123,0.5296749894556436,0.6278146142976151
